movieId,Ratings,class
90528,3.5,yes
90531,3.8,yes
90576,4.5,yes
90600,3.6,yes
90603,3.7,yes
90630,3.5,yes
90647,3.6,yes
90717,3.5,yes
90719,2.5,no
90738,1.5,no
90746,3.5,yes
90769,4,yes
90809,3,yes
90863,4,yes
90866,3.8,yes
90888,2.7,no
90890,2.3,no
90943,5,yes
90945,3,yes
91077,4,yes
91079,2.5,no
91094,2.6,no
91104,2.2,no
91126,3,yes
91128,3.6,yes
91233,4,yes
91261,3.5,yes
91266,2.5,no
91273,1.5,no
91323,2.9,no
91325,2.8,no
91337,4,yes
91353,3.8,yes
91355,5,yes
91386,5,yes
91414,0.5,no
91470,3,yes
91483,1.5,no
91485,3.5,yes
91488,3.8,yes
91500,3.4,yes
91529,4,yes
91535,3.1,yes
91542,3.8,yes
91571,2.5,no
91622,2.2,no
91628,2,no
91630,3.7,yes
91653,3.3,yes
91658,3.5,yes
91660,2.5,no
91666,4,yes
91671,1,no
91688,1.5,no
91690,3.7,yes
91784,4.5,yes
91842,3,yes
91860,4,yes
91869,3.5,yes
91873,1.5,no
91890,3,yes
91935,2.5,no
91947,4.5,yes
91974,3.8,yes
91976,2.9,no
91978,3.2,yes
91981,2.5,no
92008,2.8,no
92046,3,yes
92048,3.2,yes
92094,3.5,yes
92192,2,no
92198,2,no
92234,1.5,no
92243,4.5,yes
92259,4.1,yes
92264,2,no
92309,2.8,no
92348,4,yes
92391,3.2,yes
92420,3.4,yes
92422,3.8,yes
92427,1,no
92439,3,yes
92475,4.2,yes
92494,5,yes
92507,3.4,yes
92509,2.7,no
92535,4.3,yes
92637,3.5,yes
92643,4.5,yes
92665,2.5,no
92674,2.5,no
92681,0.5,no
92694,4.2,yes
92730,2,no
92760,3.5,yes
92938,1.6,no
92954,3.5,yes
93006,4.2,yes
93008,5,yes
93022,5,yes
93040,4,yes
93114,3,yes
93134,3.5,yes
93139,1.5,no
93193,3,yes
93208,2,no
93242,1.5,no
93270,2.1,no
93272,3.1,yes
93287,3.8,yes
93297,3.8,yes
93320,5,yes
93326,2.6,no
93363,3.1,yes
93443,3.2,yes
93502,2.5,no
93510,3.9,yes
93512,4,yes
93563,3.2,yes
93598,2.5,no
93610,3,yes
93721,4.1,yes
93723,2.2,no
93740,1.5,no
93766,2.6,no
93790,4,yes
93805,3.8,yes
93819,3.5,yes
93831,2.6,no
93838,4.3,yes
93840,4,yes
93855,4.5,yes
93980,1.2,no
93982,2,no
93988,4.5,yes
94011,1.5,no
94015,3,yes
94018,2.3,no
94070,3.9,yes
94122,2,no
94130,3.5,yes
94150,4,yes
94160,3,yes
94262,3,yes
94266,2.5,no
94323,2.5,no
94325,4,yes
94405,3.5,yes
94478,2.5,no
94494,2.5,no
94503,3.7,yes
94661,4,yes
94677,3.6,yes
94735,4,yes
94777,3.3,yes
94780,2.8,no
94799,3.5,yes
94810,5,yes
94833,3.3,yes
94864,3.3,yes
94867,3.5,yes
94896,3.5,yes
94919,2.5,no
94931,3.5,yes
94953,3,yes
94959,3.8,yes
94985,3.8,yes
95004,4,yes
95067,2.8,no
95088,3.8,yes
95105,3.4,yes
95135,4,yes
95145,3.5,yes
95147,3.2,yes
95149,5,yes
95163,3.5,yes
95165,4,yes
95167,3.5,yes
95170,4,yes
95175,5,yes
95182,3,yes
95193,2,no
95199,3,yes
95201,3,yes
95207,2.8,no
95218,3.5,yes
95307,2.8,no
95309,4.2,yes
95311,5,yes
95313,4.5,yes
95377,3.8,yes
95441,3.3,yes
95449,2.7,no
95473,4,yes
95475,4,yes
95497,3.8,yes
95499,4,yes
95508,3.5,yes
95510,3.2,yes
95519,4,yes
95543,2.9,no
95558,3.4,yes
95583,2.8,no
95624,3,yes
95633,4.5,yes
95654,4.2,yes
95690,4.5,yes
95717,2,no
95720,3,yes
95738,3,yes
95744,2.5,no
95761,4.5,yes
95771,4,yes
95780,4,yes
95796,0.5,no
95839,3,yes
95843,5,yes
95858,3.9,yes
95873,3.5,yes
95875,3.2,yes
95939,4,yes
95949,3.5,yes
95965,4,yes
96004,3.2,yes
96007,2,no
96020,3.7,yes
96079,3.8,yes
96084,4.5,yes
96110,3.4,yes
96114,2,no
96121,1,no
96150,2,no
96281,3.5,yes
96283,3,yes
96373,4.5,yes
96411,4,yes
96417,3.2,yes
96430,5,yes
96432,3.6,yes
96448,2.2,no
96471,3,yes
96488,4.2,yes
96518,3,yes
96520,2,no
96530,2.5,no
96563,4,yes
96567,4,yes
96588,3.6,yes
96606,3.8,yes
96608,5,yes
96610,3.6,yes
96616,2.5,no
96655,3,yes
96691,3.8,yes
96726,1.5,no
96728,3.9,yes
96737,3.7,yes
96811,3.9,yes
96815,2.8,no
96821,3.8,yes
96829,4.3,yes
96832,5,yes
96861,3.3,yes
96917,4,yes
96935,5,yes
96945,3.5,yes
96964,1.5,no
96975,3.5,yes
97024,0.5,no
97168,3.5,yes
97172,2.5,no
97188,4,yes
97194,1,no
97225,3.4,yes
97230,3,yes
97285,3.5,yes
97304,4,yes
97306,3.5,yes
97328,3,yes
97470,1.2,no
97643,3,yes
97665,2.5,no
97701,3,yes
97742,1.5,no
97752,3.7,yes
97757,4,yes
97785,3,yes
97836,2.6,no
97858,2,no
97860,3.1,yes
97866,4.8,yes
97870,4,yes
97904,4,yes
97913,3.8,yes
97921,3.7,yes
97923,3.5,yes
97936,3,yes
97938,3.6,yes
97950,2.5,no
97988,2.5,no
98061,3.5,yes
98083,4,yes
98122,3,yes
98124,3.9,yes
98154,4.5,yes
98160,1.5,no
98175,1.5,no
98203,1.9,no
98230,3.5,yes
98239,2.2,no
98243,3.8,yes
98279,4,yes
98296,1.5,no
98361,4,yes
98491,4.4,yes
98499,3,yes
98503,3,yes
98585,3.5,yes
98604,4.5,yes
98607,4.5,yes
98623,3,yes
98633,3.5,yes
98697,2.5,no
98799,2.5,no
98809,3.8,yes
98836,2,no
98908,1.5,no
98961,4.1,yes
99005,1.5,no
99007,3.5,yes
99030,4,yes
99087,3,yes
99106,2.5,no
99112,3.4,yes
99114,3.9,yes
99117,3.1,yes
99122,3.5,yes
99130,3.5,yes
99145,3.7,yes
99149,3.5,yes
99191,4,yes
99415,2,no
99437,4,yes
99532,2.2,no
99574,3,yes
99636,5,yes
99638,3,yes
99721,1.5,no
99728,3.3,yes
99750,3.5,yes
99764,4.2,yes
99813,3.9,yes
99846,3,yes
99853,4,yes
99910,3.2,yes
99917,3.2,yes
99992,3,yes
100044,4,yes
100068,3.5,yes
100083,3.5,yes
100106,3.5,yes
100159,4.5,yes
100163,2.9,no
100194,4.5,yes
100226,1.5,no
100277,4,yes
100302,3,yes
100304,3,yes
100306,3.5,yes
100326,2.5,no
100383,3.9,yes
100390,2.9,no
100397,3.5,yes
100487,2,no
100498,2.1,no
100507,3.6,yes
100527,4,yes
100553,4.5,yes
100556,5,yes
100579,4,yes
100611,4,yes
100714,3.5,yes
100737,3.5,yes
100810,3,yes
100843,3.5,yes
100882,4.8,yes
100906,5,yes
101025,2.2,no
101070,2.5,no
101072,2.5,no
101074,2,no
101076,3,yes
101088,3.8,yes
101112,3.1,yes
101142,3.8,yes
101283,2.8,no
101360,1.5,no
101362,2.9,no
101415,1.5,no
101423,3,yes
101525,3.5,yes
101529,2,no
101531,2,no
101577,2.5,no
101612,3,yes
101739,3.2,yes
101741,3.8,yes
101765,4.2,yes
101864,3.3,yes
101884,1.5,no
101895,4,yes
101962,4,yes
101973,1.5,no
102007,3,yes
102025,0.5,no
102033,3.2,yes
102058,3,yes
102066,4,yes
102070,3,yes
102084,5,yes
102088,2,no
102123,3.2,yes
102125,3.6,yes
102165,2,no
102194,4.3,yes
102217,5,yes
102278,2,no
102338,4.5,yes
102378,2.8,no
102407,3.4,yes
102445,3.7,yes
102481,3.6,yes
102590,3,yes
102602,4,yes
102666,4.5,yes
102684,3.8,yes
102686,3.4,yes
102716,3.4,yes
102720,3,yes
102735,0.5,no
102742,4,yes
102747,3.5,yes
102749,0.5,no
102760,4,yes
102800,2.5,no
102802,2.5,no
102819,3,yes
102823,3.5,yes
102852,3,yes
102880,1,no
102903,3.4,yes
102984,4.5,yes
102993,3.1,yes
103027,3,yes
103042,3.3,yes
103048,3.5,yes
103075,3.2,yes
103085,3,yes
103107,4.2,yes
103137,2,no
103141,3.9,yes
103171,1,no
103210,2,no
103219,3.5,yes
103221,2.5,no
103228,3.6,yes
103233,3,yes
103235,4,yes
103245,2.5,no
103249,3,yes
103253,3.3,yes
103335,3.6,yes
103339,2.9,no
103341,3.4,yes
103366,2,no
103372,3.4,yes
103384,2.8,no
103449,1,no
103483,4.5,yes
103502,1.5,no
103539,3.2,yes
103543,3.5,yes
103596,1.9,no
103602,5,yes
103606,4,yes
103609,1.5,no
103624,4,yes
103655,1.8,no
103685,4.5,yes
103688,4.2,yes
103755,2.5,no
103772,3.4,yes
103801,2.3,no
103810,3.2,yes
103819,2.2,no
103865,2,no
103883,4,yes
103980,3.4,yes
103984,3.5,yes
104017,0.5,no
104069,4.1,yes
104074,1.8,no
104076,1.9,no
104078,4,yes
104129,3.2,yes
104141,3,yes
104211,3.7,yes
104218,3.4,yes
104241,3.5,yes
104243,3.3,yes
104245,3,yes
104272,3,yes
104283,4,yes
104303,2.5,no
104337,1.5,no
104339,4,yes
104374,3.9,yes
104419,3.2,yes
104457,3.8,yes
104644,0.5,no
104760,1,no
104780,5,yes
104837,2,no
104841,3.6,yes
104863,2.7,no
104875,4,yes
104879,4.2,yes
104906,3.2,yes
104908,3,yes
104913,3.8,yes
104925,3.5,yes
104944,3.8,yes
105020,1.5,no
105037,2.5,no
105121,1,no
105197,4.1,yes
105211,3,yes
105213,3.1,yes
105246,3.5,yes
105250,3.8,yes
105254,3.5,yes
105325,1,no
105351,2.2,no
105355,3.2,yes
105468,2.2,no
105504,4,yes
105540,4.5,yes
105585,4,yes
105593,4.5,yes
105653,4,yes
105720,3,yes
105731,2.5,no
105746,4.5,yes
105755,1.5,no
105801,3,yes
105835,4,yes
105844,3.6,yes
105954,3.6,yes
106002,3.4,yes
106062,3.2,yes
106072,3.3,yes
106100,4,yes
106144,3.5,yes
106330,2,no
106438,3.2,yes
106441,3,yes
106487,3.6,yes
106489,3.6,yes
106491,2.6,no
106540,2.9,no
106542,1.5,no
106594,4.5,yes
106642,4.6,yes
106648,3,yes
106696,3.6,yes
106766,3.6,yes
106782,3.9,yes
106785,3,yes
106839,3.8,yes
106873,2.5,no
106883,1.5,no
106889,4,yes
106916,3.2,yes
106918,4,yes
106920,3.9,yes
106927,3,yes
107013,0.5,no
107069,3,yes
107141,3.7,yes
107159,4,yes
107314,3,yes
107338,2.5,no
107348,3.4,yes
107406,3.4,yes
107408,4.5,yes
107410,4,yes
107412,4.5,yes
107436,3,yes
107447,4,yes
107449,1.5,no
107462,4.5,yes
107565,2.8,no
107630,4.5,yes
107702,2.5,no
107723,3,yes
107771,5,yes
107780,4,yes
107846,3.5,yes
107945,2,no
107951,5,yes
107953,4,yes
107962,2,no
107997,2.2,no
107999,4,yes
108078,5,yes
108090,3.5,yes
108156,3.2,yes
108188,2,no
108190,3,yes
108192,3.5,yes
108540,4.5,yes
108601,2,no
108689,2.2,no
108715,1.5,no
108727,4.2,yes
108729,3.5,yes
108795,5,yes
108928,2.7,no
108932,3.9,yes
108945,2.3,no
108949,3.3,yes
108981,4.5,yes
109042,2.2,no
109161,4.5,yes
109183,2,no
109187,3,yes
109191,1.5,no
109241,5,yes
109282,3,yes
109295,2,no
109313,4,yes
109317,2.5,no
109372,2.2,no
109374,3.8,yes
109383,3.5,yes
109416,2,no
109483,2.6,no
109487,4,yes
109569,1,no
109576,2,no
109578,3.2,yes
109596,4,yes
109633,5,yes
109673,2.1,no
109687,5,yes
109723,3.5,yes
109846,3.2,yes
109848,2.8,no
109850,3.8,yes
109853,3,yes
109864,1.8,no
109895,2,no
109897,0.5,no
109941,3,yes
109968,4.2,yes
109971,4.5,yes
110102,3.7,yes
110127,2.8,no
110130,4.3,yes
110281,4,yes
110286,3.5,yes
110297,3.3,yes
110330,4.5,yes
110350,4.5,yes
110387,4,yes
110501,3.9,yes
110541,2.5,no
110553,2.6,no
110586,4,yes
110591,4.5,yes
110603,0.5,no
110611,2.5,no
110655,2,no
110669,3.8,yes
110718,4,yes
110730,2.3,no
110746,4,yes
110771,2.9,no
110773,0.5,no
110781,2.5,no
110826,1.5,no
110882,3.8,yes
111113,3.3,yes
111146,4.5,yes
111320,1.5,no
111360,2.8,no
111362,3.8,yes
111364,2.6,no
111375,2.5,no
111384,4,yes
111443,2.8,no
111551,3.5,yes
111617,3.8,yes
111622,4,yes
111659,2.8,no
111663,2.5,no
111680,1.5,no
111732,3.5,yes
111743,3,yes
111759,4,yes
111781,3.6,yes
111785,0.5,no
111795,3,yes
111800,3,yes
111817,3.5,yes
111844,3.5,yes
111913,4.5,yes
111921,3.4,yes
112006,3.8,yes
112070,3.5,yes
112138,3.7,yes
112171,3.3,yes
112175,3.8,yes
112183,3.3,yes
112290,3.8,yes
112303,1.5,no
112316,2.5,no
112326,1,no
112334,4.5,yes
112370,1.9,no
112421,4.3,yes
112450,2,no
112454,3.5,yes
112460,2.2,no
112497,2,no
112512,5,yes
112515,4.5,yes
112552,4,yes
112556,3.7,yes
112580,4,yes
112623,3.4,yes
112727,3,yes
112749,2,no
112788,2.6,no
112804,3.8,yes
112818,3.3,yes
112852,4.1,yes
112868,4.5,yes
112897,3.5,yes
112911,2,no
112940,4.5,yes
113159,3.5,yes
113186,3,yes
113207,3.5,yes
113225,3,yes
113252,4.2,yes
113275,4.5,yes
113278,3,yes
113280,4,yes
113313,3.5,yes
113345,2,no
113348,2.8,no
113350,1.5,no
113374,3,yes
113378,2.3,no
113394,4,yes
113416,1.5,no
113453,3.1,yes
113532,3.5,yes
113565,4,yes
113573,3.2,yes
113604,2,no
113705,3.5,yes
113741,4,yes
113780,3,yes
113829,5,yes
113849,2.5,no
113862,4,yes
114028,4,yes
114044,3.5,yes
114060,2.8,no
114066,4,yes
114074,3.3,yes
114126,2.5,no
114180,2.9,no
114184,3.5,yes
114246,3,yes
114265,5,yes
114335,3,yes
114396,1.5,no
114494,1.5,no
114554,1,no
114601,2.8,no
114627,3.2,yes
114662,3.8,yes
114670,3.5,yes
114678,4.2,yes
114707,3,yes
114713,3,yes
114762,2.8,no
114795,3.5,yes
114818,2.2,no
114847,3,yes
114925,2,no
114935,3.9,yes
115065,2,no
115111,3.5,yes
115122,4.8,yes
115149,3.8,yes
115151,2,no
115170,2.5,no
115203,3,yes
115210,3.8,yes
115216,3,yes
115231,3.2,yes
115502,3.5,yes
115569,4.2,yes
115617,3.9,yes
115664,4,yes
115667,3.5,yes
115680,3.8,yes
115713,3.9,yes
115727,5,yes
115819,3,yes
115828,4.5,yes
115877,3.7,yes
115969,4,yes
116044,1.5,no
116138,2,no
116169,2.5,no
116207,1.5,no
116411,4.5,yes
116413,3,yes
116419,1.5,no
116505,3,yes
116529,3,yes
116668,4,yes
116718,3.5,yes
116724,4,yes
116738,3.5,yes
116797,4,yes
116799,3.7,yes
116817,4.5,yes
116823,3.9,yes
116849,2.5,no
116887,2.8,no
116897,4.2,yes
116941,2,no
116963,1.5,no
116977,2.3,no
116985,1.5,no
117107,2.5,no
117109,3,yes
117133,3.5,yes
117176,3.7,yes
117192,4.5,yes
117364,4,yes
117368,3.5,yes
117444,3,yes
117466,3.5,yes
117511,3,yes
117529,3.3,yes
117531,5,yes
117533,3.9,yes
117545,3.8,yes
117572,2.5,no
117590,3.6,yes
117630,1,no
117646,4.5,yes
117849,4.5,yes
117851,3.7,yes
117867,4,yes
117877,3,yes
117881,3.8,yes
117887,4,yes
117895,1.8,no
117922,3.5,yes
118082,3.5,yes
118166,3.5,yes
118198,2.5,no
118248,1.5,no
118270,5,yes
118290,2,no
118326,2,no
118354,3,yes
118512,1.5,no
118530,4.5,yes
118572,3.5,yes
118696,3.4,yes
118700,2.5,no
118702,2.5,no
118706,4,yes
118784,3.5,yes
118814,2,no
118834,5,yes
118862,4,yes
118880,3.5,yes
118888,4.2,yes
118894,5,yes
118896,4,yes
118900,2.9,no
118924,3,yes
118930,4.5,yes
118985,3.8,yes
118997,2.8,no
119068,2,no
119141,3.5,yes
119145,4,yes
119153,4.5,yes
119155,3.5,yes
119167,3.5,yes
119218,2.5,no
119655,2.2,no
119714,3.5,yes
119828,3,yes
119964,2,no
120130,5,yes
120138,5,yes
120466,3.2,yes
120478,4.3,yes
120625,4.5,yes
120635,2.7,no
120637,2.5,no
120761,3.5,yes
120783,2.5,no
120799,2.5,no
120807,4,yes
120813,4.5,yes
120827,3,yes
120919,3,yes
121007,4,yes
121035,2,no
121097,2.8,no
121099,2.5,no
121129,2.5,no
121169,3.5,yes
121171,4,yes
121231,4.1,yes
121253,3,yes
121338,4.5,yes
121342,3.5,yes
121372,4.5,yes
121374,4.5,yes
121469,4.5,yes
121715,3.5,yes
121781,5,yes
122092,5,yes
122246,0.5,no
122260,2.5,no
122433,1,no
122490,1.5,no
122627,0.5,no
122882,3.8,yes
122884,2.5,no
122886,3.9,yes
122888,0.5,no
122890,3.4,yes
122892,3.5,yes
122896,3.8,yes
122898,2.5,no
122900,3.7,yes
122902,2.1,no
122904,3.8,yes
122906,3.7,yes
122912,4,yes
122916,4,yes
122918,3.9,yes
122920,3.6,yes
122922,3.7,yes
122924,3.1,yes
122926,4.2,yes
122932,2,no
123200,4.5,yes
123310,2,no
123545,3,yes
123553,1,no
123947,2.8,no
124273,4.5,yes
124404,5,yes
124484,3,yes
124851,5,yes
124853,4,yes
124859,2,no
125221,0.5,no
125914,3,yes
125916,1,no
125970,3.5,yes
125974,3.8,yes
126088,5,yes
126090,4.5,yes
126142,4,yes
126420,1.5,no
126426,4,yes
126430,4.8,yes
126482,3,yes
126548,3.2,yes
126577,4,yes
126921,5,yes
127052,3.8,yes
127096,3.8,yes
127098,4.4,yes
127108,3.9,yes
127114,4,yes
127116,4.5,yes
127130,4,yes
127132,2,no
127134,3.5,yes
127136,3.2,yes
127146,3,yes
127152,4.2,yes
127164,3.5,yes
127172,3.5,yes
127180,4,yes
127184,4,yes
127194,2,no
127198,3.6,yes
127202,3.8,yes
127204,3.8,yes
127212,4.5,yes
127298,4,yes
127319,1.5,no
127323,1,no
127390,4,yes
128087,5,yes
128089,4.5,yes
128097,4,yes
128099,4.5,yes
128197,2,no
128360,3.8,yes
128366,4,yes
128488,3,yes
128512,2,no
128520,3.8,yes
128542,3.5,yes
128592,1,no
128594,4,yes
128620,3.9,yes
128695,2.5,no
128736,3.5,yes
128832,3.5,yes
128838,3.5,yes
128842,4,yes
128852,3.8,yes
128900,4.5,yes
128902,4,yes
128908,4,yes
128914,5,yes
128944,3.5,yes
128968,4,yes
128975,2.9,no
128991,4.5,yes
129011,3.5,yes
129229,2,no
129250,0.5,no
129313,4,yes
129333,1.5,no
129354,3.2,yes
129397,2.8,no
129428,3,yes
129514,5,yes
129657,1,no
129659,3.5,yes
129737,2.2,no
129779,2.5,no
129937,2.2,no
130050,3,yes
130052,3.5,yes
130073,4,yes
130083,2,no
130087,3.8,yes
130444,4,yes
130450,2.5,no
130452,4,yes
130482,4,yes
130490,2.8,no
130498,3.5,yes
130518,4,yes
130520,3.2,yes
130576,2.4,no
130578,4,yes
130634,2.8,no
130686,3,yes
130840,4.5,yes
130842,4,yes
130970,5,yes
130976,4.5,yes
130978,5,yes
131013,3.1,yes
131023,4.5,yes
131098,5,yes
131104,4.5,yes
131130,5,yes
131237,5,yes
131439,3,yes
131480,2,no
131578,2.5,no
131610,5,yes
131656,3,yes
131714,3,yes
131724,5,yes
131739,3,yes
131749,3,yes
131796,4,yes
131826,3.8,yes
131920,4.5,yes
131934,1,no
132046,2.5,no
132084,2.5,no
132153,5,yes
132157,2.8,no
132333,5,yes
132335,1,no
132362,3.5,yes
132422,3.2,yes
132424,1.8,no
132454,3.5,yes
132462,1,no
132488,2,no
132496,4.5,yes
132584,3.5,yes
132618,1.5,no
132660,3.8,yes
132796,1.9,no
132800,3,yes
132888,3,yes
133115,4,yes
133195,1.5,no
133217,3.5,yes
133281,2,no
133365,2,no
133377,1.5,no
133419,3.4,yes
133545,1,no
133645,4,yes
133712,3.8,yes
133716,4.5,yes
133771,4,yes
133780,3,yes
133782,2,no
133798,1.5,no
133802,4.2,yes
133832,3.5,yes
133867,4.5,yes
133879,4,yes
134004,5,yes
134019,3.5,yes
134021,2.5,no
134041,4,yes
134095,5,yes
134109,5,yes
134130,4,yes
134158,1.5,no
134170,3.7,yes
134184,4.5,yes
134214,3.5,yes
134246,0.5,no
134248,3,yes
134252,4.5,yes
134326,4.5,yes
134334,4.5,yes
134368,3.7,yes
134393,3.2,yes
134515,3,yes
134524,3,yes
134528,0.5,no
134775,2,no
134783,2,no
134796,5,yes
134808,2,no
134847,5,yes
134849,4,yes
134853,3.8,yes
134859,3.5,yes
134861,2.5,no
134881,4.3,yes
135133,3.7,yes
135137,2.6,no
135143,3.7,yes
135198,4,yes
135216,0.5,no
135288,3,yes
135436,3.1,yes
135456,3.2,yes
135518,2.8,no
135532,3.3,yes
135534,3.5,yes
135536,2.9,no
135567,2.4,no
135569,3.5,yes
135777,4.5,yes
135787,3.5,yes
135803,3.5,yes
135815,4,yes
135861,2.8,no
135885,3,yes
135887,3.2,yes
135937,3,yes
136012,1.5,no
136016,3,yes
136018,2.5,no
136020,3.1,yes
136024,3,yes
136297,0.5,no
136305,1,no
136341,5,yes
136353,5,yes
136355,5,yes
136359,5,yes
136443,1.5,no
136445,5,yes
136447,5,yes
136449,3.8,yes
136469,5,yes
136471,3.5,yes
136503,5,yes
136511,2,no
136540,4.5,yes
136556,5,yes
136562,3.8,yes
136564,2.5,no
136598,3.4,yes
136602,3,yes
136654,1.5,no
136664,1,no
136666,2.2,no
136778,2,no
136786,1.5,no
136800,1.5,no
136816,2.5,no
136834,5,yes
136838,2.5,no
136840,3.5,yes
136850,5,yes
136859,1.5,no
136864,2.3,no
136912,2,no
136958,2,no
137218,2.5,no
137337,3.5,yes
137345,2,no
137517,0.5,no
137595,4,yes
137857,3.6,yes
137859,4,yes
137863,4,yes
138036,3.5,yes
138186,0.5,no
138204,4,yes
138208,3,yes
138210,3.3,yes
138396,3.5,yes
138546,1.5,no
138610,1.5,no
138632,5,yes
138702,3,yes
138798,0.5,no
138835,5,yes
138966,5,yes
139052,2,no
139130,2.5,no
139157,4.5,yes
139385,3.9,yes
139415,3,yes
139511,3,yes
139640,5,yes
139642,2.8,no
139644,3.5,yes
139655,3,yes
139717,1.2,no
139747,3.5,yes
139855,3.2,yes
139857,1.5,no
139859,2.5,no
139915,2.2,no
139994,4,yes
140016,2,no
140038,4.5,yes
140110,3.7,yes
140133,5,yes
140162,4.5,yes
140174,3.6,yes
140237,2,no
140247,3.2,yes
140265,5,yes
140267,4,yes
140289,4,yes
140301,3,yes
140359,4,yes
140481,4.5,yes
140523,3.5,yes
140525,1.5,no
140541,4,yes
140561,4,yes
140627,5,yes
140711,2.7,no
140715,4.2,yes
140725,3.5,yes
140737,3.5,yes
140816,4.5,yes
140850,2,no
140852,1,no
140928,3.2,yes
140956,3.5,yes
141004,3.2,yes
141131,2.5,no
141400,4,yes
141408,3.8,yes
141422,2.5,no
141513,4,yes
141544,3.5,yes
141646,3.5,yes
141668,0.5,no
141688,3.5,yes
141718,5,yes
141749,3.8,yes
141799,3.5,yes
141810,4,yes
141816,5,yes
141818,4.5,yes
141820,4,yes
141830,3.2,yes
141836,4.5,yes
141844,4.5,yes
141846,4,yes
141866,3.3,yes
141890,3,yes
141928,5,yes
141994,0.5,no
142020,5,yes
142056,3,yes
142074,1.5,no
142115,4.8,yes
142196,4.5,yes
142222,3.1,yes
142366,3,yes
142372,2.8,no
142420,3,yes
142422,4.2,yes
142424,2,no
142444,5,yes
142448,3.1,yes
142456,4,yes
142488,4.2,yes
142507,2.5,no
142509,3.8,yes
142536,2,no
142550,4.5,yes
142558,3,yes
142598,4,yes
142602,1,no
142831,4.5,yes
142961,2.5,no
142997,2.9,no
143001,1.5,no
143031,5,yes
143245,2.2,no
143255,1.5,no
143257,3,yes
143355,3.3,yes
143365,2.5,no
143367,3.8,yes
143385,3.4,yes
143410,2,no
143458,4,yes
143472,1.5,no
143511,5,yes
143525,4,yes
143559,5,yes
143859,2.8,no
143896,4.5,yes
143969,2.8,no
144210,4,yes
144222,3,yes
144262,2,no
144352,0.5,no
144478,4.5,yes
144522,2,no
144606,4,yes
144620,2,no
144714,1.5,no
144716,2,no
144734,4.5,yes
144976,4.5,yes
145080,2.5,no
145150,3,yes
145283,3.5,yes
145418,4,yes
145491,3.5,yes
145724,0.5,no
145745,2.5,no
145839,2.5,no
145935,1.5,no
145951,0.5,no
145994,5,yes
146024,4,yes
146028,4,yes
146210,3,yes
146244,4,yes
146309,4,yes
146656,3.8,yes
146662,5,yes
146682,4,yes
146684,5,yes
146688,2,no
146730,2,no
146986,4,yes
147002,4,yes
147142,3,yes
147196,5,yes
147250,5,yes
147282,4,yes
147286,5,yes
147300,5,yes
147326,5,yes
147328,5,yes
147330,5,yes
147372,3.8,yes
147374,4.2,yes
147376,4.8,yes
147378,3,yes
147380,2.9,no
147382,4.5,yes
147384,4,yes
147410,5,yes
147657,4,yes
147662,3,yes
147936,4.5,yes
148166,3.5,yes
148172,2.5,no
148238,2.5,no
148424,3.8,yes
148482,3,yes
148592,3,yes
148626,4,yes
148632,4.5,yes
148652,3.2,yes
148667,3.5,yes
148671,4.5,yes
148675,2,no
148709,2,no
148775,4,yes
148881,4.5,yes
148888,2.5,no
148956,3.1,yes
148978,4,yes
148982,4,yes
149011,3.5,yes
149144,4,yes
149146,4,yes
149330,4,yes
149334,3,yes
149350,5,yes
149352,2.7,no
149354,2.5,no
149380,1.5,no
149406,3.4,yes
149508,5,yes
149566,5,yes
149590,2.5,no
149612,2,no
149830,4.5,yes
149902,2,no
150254,2,no
150401,3,yes
150548,3.8,yes
150554,5,yes
150596,4.2,yes
150604,2.5,no
150696,4.5,yes
150993,4,yes
151311,3,yes
151315,2,no
151317,2,no
151455,2.8,no
151479,1.5,no
151501,1.5,no
151557,2.5,no
151559,2,no
151653,1.5,no
151687,0.5,no
151695,4,yes
151739,2.9,no
151745,0.5,no
151759,2.5,no
151763,4,yes
151769,5,yes
151777,3,yes
151781,3.5,yes
152037,2,no
152063,0.5,no
152065,3.5,yes
152071,1.5,no
152077,3.7,yes
152079,2,no
152081,3.9,yes
152083,3.3,yes
152085,2.5,no
152091,3.1,yes
152105,4.5,yes
152173,4,yes
152270,3.5,yes
152284,3.5,yes
152372,3.5,yes
152591,4,yes
152658,1.5,no
152711,5,yes
152970,4.4,yes
153070,3.5,yes
153236,3,yes
153386,3,yes
153408,4,yes
154065,2,no
154358,4,yes
154975,4,yes
155064,3,yes
155168,4,yes
155288,2.8,no
155358,2,no
155509,3.5,yes
155589,3,yes
155659,4,yes
155743,2,no
155774,3.5,yes
155812,3.2,yes
155820,2.5,no
155892,2,no
156025,5,yes
156371,4.2,yes
156387,3.8,yes
156553,2.5,no
156605,4.5,yes
156607,1,no
156609,2.6,no
156675,2,no
156706,2.5,no
156726,2.7,no
156781,4,yes
156783,2.5,no
157108,4.5,yes
157110,4.5,yes
157122,3,yes
157130,2,no
157172,0.5,no
157200,2.2,no
157270,2.5,no
157296,3.6,yes
157312,2.7,no
157340,2.5,no
157369,4,yes
157407,1.5,no
157432,1,no
157699,3.8,yes
157775,5,yes
157865,1.5,no
158022,1.5,no
158027,5,yes
158035,3.5,yes
158238,3.8,yes
158254,1.5,no
158388,2.5,no
158398,5,yes
158402,2.5,no
158528,2.5,no
158721,3.5,yes
158783,2.7,no
158813,2,no
158830,2.5,no
158842,3.5,yes
