movieId,title,genres,imdbId,links,,,Ratings,Class,
3862,About Adam (2000),5,199314,http://www.imdb.com/title/tt0199314,,,3.8,yes,
3863,"Cell, The (2000)","8,11,16",209958,http://www.imdb.com/title/tt0209958,,,3,no,
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),"1,2,15",188640,http://www.imdb.com/title/tt0188640,,,2.1,no,
3865,"Original Kings of 5, The (2000)","5,7",236388,http://www.imdb.com/title/tt0236388,,,3.2,yes,
3868,"Naked Gun: From the Files of Police Squad!, The (1988)","1,5,6,14",95705,http://www.imdb.com/title/tt095705,,,3.4,yes,
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",5,102510,http://www.imdb.com/title/tt0102510,,,3.4,yes,
3870,Our Town (1940),8,32881,http://www.imdb.com/title/tt032881,,,3,no,
3871,Shane (1953),"8,18",46303,http://www.imdb.com/title/tt046303,,,3.9,yes,
3872,"Suddenly, Last Summer (1959)",8,53318,http://www.imdb.com/title/tt053318,,,3.5,yes,
3873,Cat Ballou (1965),"5,18",59017,http://www.imdb.com/title/tt059017,,,3.1,yes,
3877,Supergirl (1984),"1,2,9",88206,http://www.imdb.com/title/tt088206,,,2.2,no,
3879,"Art of 17, The (2000)","1,16",160009,http://www.imdb.com/title/tt0160009,,,2,no,
3882,Bring It On (2000),5,204946,http://www.imdb.com/title/tt0204946,,,2.7,no,
3884,"Crew, The (2000)",5,198386,http://www.imdb.com/title/tt0198386,,,1.5,no,
3888,Skipped Parts (2000),"8,14",209322,http://www.imdb.com/title/tt0209322,,,4,yes,
3889,Highlander: Endgame (Highlander IV) (2000),"1,2,9",144964,http://www.imdb.com/title/tt0144964,,,2.2,no,
3893,Nurse Betty (2000),"5,6,8,14,16",171580,http://www.imdb.com/title/tt0171580,,,3.3,yes,
3894,Solas (1999),8,190798,http://www.imdb.com/title/tt0190798,,,4,yes,
3895,"Watcher, The (2000)","6,16",204626,http://www.imdb.com/title/tt0204626,,,1.5,no,
3896,"Way of the Gun, The (2000)","6,16",202677,http://www.imdb.com/title/tt0202677,,,3.1,yes,
3897,Almost Famous (2000),8,181875,http://www.imdb.com/title/tt0181875,,,3.9,yes,
3898,Bait (2000),"1,5",211938,http://www.imdb.com/title/tt0211938,,,2.5,no,
3899,Circus (2000),"6,8,16",191037,http://www.imdb.com/title/tt0191037,,,1,no,
3900,6 and Punishment in Suburbia (2000),"5,8",197384,http://www.imdb.com/title/tt0197384,,,4,yes,
3901,Duets (2000),"5,8",134630,http://www.imdb.com/title/tt0134630,,,3.2,yes,
3906,Under Suspicion (2000),"6,16",164212,http://www.imdb.com/title/tt0164212,,,2.5,no,
3908,Urban Legends: Final Cut (2000),11,192731,http://www.imdb.com/title/tt0192731,,,1.5,no,
3909,Woman on Top (2000),"5,14",206420,http://www.imdb.com/title/tt0206420,,,2,no,
3910,Dancer in the Dark (2000),"8,12",168629,http://www.imdb.com/title/tt0168629,,,4,yes,
3911,Best in Show (2000),5,218839,http://www.imdb.com/title/tt0218839,,,3.7,yes,
3912,Beautiful (2000),"5,8",210567,http://www.imdb.com/title/tt0210567,,,2.5,no,
3914,"Broken Hearts Club, The (2000)",8,222850,http://www.imdb.com/title/tt0222850,,,4,yes,
3915,Girlfight (2000),8,210075,http://www.imdb.com/title/tt0210075,,,3.7,yes,
3916,Remember the Titans (2000),8,210945,http://www.imdb.com/title/tt0210945,,,3.7,yes,
3917,Hellraiser (1987),11,93177,http://www.imdb.com/title/tt093177,,,3.4,yes,
3918,Hellbound: Hellraiser II (1988),11,95294,http://www.imdb.com/title/tt095294,,,3.3,yes,
3919,Hellraiser III: Hell on Earth (1992),11,104409,http://www.imdb.com/title/tt0104409,,,2.5,no,
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)","8,9,13,14",107209,http://www.imdb.com/title/tt0107209,,,4,yes,
3922,Bikini Beach (1964),5,57887,http://www.imdb.com/title/tt057887,,,1,no,
3925,Stranger Than Paradise (1984),"5,8",88184,http://www.imdb.com/title/tt088184,,,3.9,yes,
3926,Voyage to the Bottom of the Sea (1961),"2,15",55608,http://www.imdb.com/title/tt055608,,,3,no,
3927,Fantastic Voyage (1966),"2,15",60397,http://www.imdb.com/title/tt060397,,,2.7,no,
3928,Abbott and Costello Meet Frankenstein (1948),"5,11",40068,http://www.imdb.com/title/tt040068,,,3.8,yes,
3929,"Bank Dick, The (1940)",5,32234,http://www.imdb.com/title/tt032234,,,2.5,no,
3930,"Creature from the Black Lagoon, The (1954)","2,11,15",46876,http://www.imdb.com/title/tt046876,,,2.1,no,
3932,"Invisible Man, The (1933)","11,15",24184,http://www.imdb.com/title/tt024184,,,3.5,yes,
3933,"Killer Shrews, The (1959)","11,15",52969,http://www.imdb.com/title/tt052969,,,0.5,no,
3937,Runaway (1984),"15,16",88024,http://www.imdb.com/title/tt088024,,,2.6,no,
3938,"Slumber Party Massacre, The (1982)",11,84695,http://www.imdb.com/title/tt084695,,,2.8,no,
3939,Slumber Party Massacre II (1987),11,93996,http://www.imdb.com/title/tt093996,,,5,yes,
3940,Slumber Party Massacre III (1990),11,100639,http://www.imdb.com/title/tt0100639,,,5,yes,
3941,Sorority House Massacre (1986),11,91990,http://www.imdb.com/title/tt091990,,,5,yes,
3942,Sorority House Massacre II (1990),11,100663,http://www.imdb.com/title/tt0100663,,,5,yes,
3943,Bamboozled (2000),5,215545,http://www.imdb.com/title/tt0215545,,,2.9,no,
3945,Digimon: The Movie (2000),"2,3,4",259974,http://www.imdb.com/title/tt0259974,,,3,no,
3946,Get Carter (2000),"1,8,16",208988,http://www.imdb.com/title/tt0208988,,,2.5,no,
3947,Get Carter (1971),"1,6,8,16",67128,http://www.imdb.com/title/tt067128,,,3.3,yes,
3948,Meet the Parents (2000),5,212338,http://www.imdb.com/title/tt0212338,,,3.4,yes,
3949,Requiem for a Dream (2000),8,180093,http://www.imdb.com/title/tt0180093,,,3.9,yes,
3950,Tigerland (2000),8,170691,http://www.imdb.com/title/tt0170691,,,3.6,yes,
3951,Two Family House (2000),8,202641,http://www.imdb.com/title/tt0202641,,,5,yes,
3952,"Contender, The (2000)","8,16",208874,http://www.imdb.com/title/tt0208874,,,3.1,yes,
3953,Dr. T and the Women (2000),"5,14",205271,http://www.imdb.com/title/tt0205271,,,2.1,no,
3955,"Ladies Man, The (2000)",5,213790,http://www.imdb.com/title/tt0213790,,,1.6,no,
3957,Billy Jack (1971),"1,8",66832,http://www.imdb.com/title/tt066832,,,2.7,no,
3958,Billy Jack Goes to Washington (1977),8,75754,http://www.imdb.com/title/tt075754,,,2,no,
3959,"Time Machine, The (1960)","1,2,15",54387,http://www.imdb.com/title/tt054387,,,3.6,yes,
3962,Ghoulies II (1987),"5,11",93091,http://www.imdb.com/title/tt093091,,,1.5,no,
3963,"Unsinkable Molly Brown, The (1964)",12,58708,http://www.imdb.com/title/tt058708,,,3.8,yes,
3964,"2s of Ichabod and Mr. Toad, The (1949)","3,4",41094,http://www.imdb.com/title/tt041094,,,3,no,
3965,"Strange Love of Martha Ivers, The (1946)","8,10",38988,http://www.imdb.com/title/tt038988,,,3.5,yes,
3966,Detour (1945),"6,10",37638,http://www.imdb.com/title/tt037638,,,3.5,yes,
3967,Billy Elliot (2000),8,249462,http://www.imdb.com/title/tt0249462,,,3.9,yes,
3968,Bedazzled (2000),5,230030,http://www.imdb.com/title/tt0230030,,,3.1,yes,
3969,Pay It For17d (2000),8,223897,http://www.imdb.com/title/tt0223897,,,3.4,yes,
3971,"Private Eyes, The (1981)","5,13",81376,http://www.imdb.com/title/tt081376,,,2.8,no,
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)","1,5",111512,http://www.imdb.com/title/tt0111512,,,4.1,yes,
3973,Book of Shadows: Blair Witch 2 (2000),"6,11,13,16",229260,http://www.imdb.com/title/tt0229260,,,1.1,no,
3974,"Little Vampire, The (2000)","2,4",192255,http://www.imdb.com/title/tt0192255,,,3,no,
3977,Charlie's Angels (2000),"1,5",160127,http://www.imdb.com/title/tt0160127,,,2.7,no,
3978,"Legend of Bagger Vance, The (2000)","8,14",146984,http://www.imdb.com/title/tt0146984,,,3.1,yes,
3979,Little Nicky (2000),5,185431,http://www.imdb.com/title/tt0185431,,,2.5,no,
3980,Men of Honor (2000),8,203019,http://www.imdb.com/title/tt0203019,,,3.4,yes,
3981,Red Planet (2000),"1,15,16",199753,http://www.imdb.com/title/tt0199753,,,2.3,no,
3983,You Can Count on Me (2000),"8,14",203230,http://www.imdb.com/title/tt0203230,,,4.2,yes,
3984,Diamonds Are Forever (1971),"1,2,16",66995,http://www.imdb.com/title/tt066995,,,3.5,yes,
3985,"Eagle Has Landed, The (1976)","8,17",74452,http://www.imdb.com/title/tt074452,,,3.2,yes,
3986,"6th Day, The (2000)","1,15,16",216216,http://www.imdb.com/title/tt0216216,,,2.8,no,
3987,Bounce (2000),"8,14",186894,http://www.imdb.com/title/tt0186894,,,2.4,no,
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),"4,5,9",170016,http://www.imdb.com/title/tt0170016,,,3,no,
3989,One Day in September (1999),7,230591,http://www.imdb.com/title/tt0230591,,,4,yes,
3990,Rugrats in Paris: The Movie (2000),"3,4,5",213203,http://www.imdb.com/title/tt0213203,,,2.2,no,
3991,102 Dalmatians (2000),"4,5",211181,http://www.imdb.com/title/tt0211181,,,2.8,no,
3992,Malèna (2000),"8,14,17",213847,http://www.imdb.com/title/tt0213847,,,3.7,yes,
3993,Quills (2000),"8,14",180073,http://www.imdb.com/title/tt0180073,,,3,no,
3994,Unbreakable (2000),"8,15",217869,http://www.imdb.com/title/tt0217869,,,3.5,yes,
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","1,8,14",190332,http://www.imdb.com/title/tt0190332,,,3.8,yes,
3997,Dungeons & Dragons (2000),"1,2,5,9",190374,http://www.imdb.com/title/tt0190374,,,1.8,no,
3998,Proof of Life (2000),8,228750,http://www.imdb.com/title/tt0228750,,,3,no,
3999,Vertical Limit (2000),"1,2",190865,http://www.imdb.com/title/tt0190865,,,2.6,no,
4000,"Bounty, The (1984)","2,8",86993,http://www.imdb.com/title/tt086993,,,3,no,
4002,"Planes, Trains & Automobiles (1987)",5,93748,http://www.imdb.com/title/tt093748,,,3.9,yes,
4003,She's Having a Baby (1988),5,96094,http://www.imdb.com/title/tt096094,,,3.3,yes,
4005,"Living Daylights, The (1987)","1,2,16",93428,http://www.imdb.com/title/tt093428,,,3.3,yes,
4006,Transformers: The Movie (1986),"2,3,4,15",92106,http://www.imdb.com/title/tt092106,,,3.4,yes,
4007,Wall Street (1987),8,94291,http://www.imdb.com/title/tt094291,,,3.8,yes,
4008,Born on the Fourth of July (1989),"8,17",96969,http://www.imdb.com/title/tt096969,,,3.5,yes,
4009,Talk Radio (1988),8,96219,http://www.imdb.com/title/tt096219,,,3,no,
4010,Brewster's Millions (1985),5,88850,http://www.imdb.com/title/tt088850,,,2.9,no,
4011,Snatch (2000),"5,6,16",208092,http://www.imdb.com/title/tt0208092,,,4.2,yes,
4012,Punchline (1988),"5,8",95927,http://www.imdb.com/title/tt095927,,,2.5,no,
4014,Chocolat (2000),"8,14",241303,http://www.imdb.com/title/tt0241303,,,3.5,yes,
4015,"Dude, Where's My Car? (2000)","5,15",242423,http://www.imdb.com/title/tt0242423,,,2.7,no,
4016,"Emperor's New Groove, The (2000)","2,3,4,5,9",120917,http://www.imdb.com/title/tt0120917,,,3.7,yes,
4017,Pollock (2000),8,183659,http://www.imdb.com/title/tt0183659,,,3.5,yes,
4018,What Women Want (2000),"5,14",207201,http://www.imdb.com/title/tt0207201,,,3.1,yes,
4019,Finding Forrester (2000),8,181536,http://www.imdb.com/title/tt0181536,,,3.7,yes,
4020,"Gift, The (2000)",16,219699,http://www.imdb.com/title/tt0219699,,,2.9,no,
4021,Before Night Falls (2000),8,247196,http://www.imdb.com/title/tt0247196,,,4.3,yes,
4022,Cast Away (2000),8,162222,http://www.imdb.com/title/tt0162222,,,3.7,yes,
4023,"Family Man, The (2000)","5,8,14",218967,http://www.imdb.com/title/tt0218967,,,3.1,yes,
4024,"House of Mirth, The (2000)",14,200720,http://www.imdb.com/title/tt0200720,,,2.2,no,
4025,Miss Congeniality (2000),"5,6",212346,http://www.imdb.com/title/tt0212346,,,3.1,yes,
4027,"O Brother, Where Art Thou? (2000)","2,5,6",190590,http://www.imdb.com/title/tt0190590,,,3.8,yes,
4029,State and Main (2000),"5,8",120202,http://www.imdb.com/title/tt0120202,,,3.9,yes,
4030,Dracula 2000 (2000),11,219653,http://www.imdb.com/title/tt0219653,,,1.8,no,
4031,All the Pretty Horses (2000),"8,14,18",149624,http://www.imdb.com/title/tt0149624,,,2.5,no,
4032,"Everlasting Piece, An (2000)",5,218182,http://www.imdb.com/title/tt0218182,,,4,yes,
4033,Thirteen Days (2000),"8,16,17",146309,http://www.imdb.com/title/tt0146309,,,3.9,yes,
4034,Traffic (2000),"6,8,16",181865,http://www.imdb.com/title/tt0181865,,,3.9,yes,
4035,"Claim, The (2000)","14,18",218378,http://www.imdb.com/title/tt0218378,,,2.8,no,
4036,Shadow of the Vampire (2000),"8,11",189998,http://www.imdb.com/title/tt0189998,,,3.1,yes,
4037,House of Games (1987),"6,10,13,16",93223,http://www.imdb.com/title/tt093223,,,3.8,yes,
4039,Annie (1982),"4,12",83564,http://www.imdb.com/title/tt083564,,,3.1,yes,
4040,Don't Tell Mom the Babysitter's Dead (1991),5,101757,http://www.imdb.com/title/tt0101757,,,2.3,no,
4041,"Officer and a Gentleman, An (1982)","8,14",84434,http://www.imdb.com/title/tt084434,,,3.6,yes,
4042,"Alamo, The (1960)","1,8,17,18",53580,http://www.imdb.com/title/tt053580,,,3.4,yes,
4043,At Close Range (1986),"6,8",90670,http://www.imdb.com/title/tt090670,,,3.3,yes,
4046,Friendly Persuasion (1956),8,49233,http://www.imdb.com/title/tt049233,,,4,yes,
4047,Gettysburg (1993),"8,17",107007,http://www.imdb.com/title/tt0107007,,,3.7,yes,
4051,11s of Spider Island (Ein Toter Hing im Netz) (1960),"11,15",56600,http://www.imdb.com/title/tt056600,,,0.5,no,
4052,Antitrust (2001),"6,8,16",218817,http://www.imdb.com/title/tt0218817,,,3.6,yes,
4053,Double Take (2001),"1,5",238948,http://www.imdb.com/title/tt0238948,,,2.5,no,
4054,Save the Last Dance (2001),"8,14",206275,http://www.imdb.com/title/tt0206275,,,2.8,no,
4055,Panic (2000),8,194218,http://www.imdb.com/title/tt0194218,,,4,yes,
4056,"Pledge, The (2001)","6,8,13,16",237572,http://www.imdb.com/title/tt0237572,,,3.3,yes,
4061,The Man in the Moon (1991),"8,14",102388,http://www.imdb.com/title/tt0102388,,,4,yes,
4062,Mystic Pizza (1988),"5,8,14",95690,http://www.imdb.com/title/tt095690,,,3.4,yes,
4063,Prelude to a Kiss (1992),"5,8,14",105165,http://www.imdb.com/title/tt0105165,,,2.5,no,
4064,Coffy (1973),"1,6,16",69897,http://www.imdb.com/title/tt069897,,,3.5,yes,
4065,Foxy Brown (1974),"1,6,8",71517,http://www.imdb.com/title/tt071517,,,2.5,no,
4066,I'm Gonna Git You Sucka (1988),"1,5",95348,http://www.imdb.com/title/tt095348,,,2.9,no,
4067,Untamed Heart (1993),"8,14",108451,http://www.imdb.com/title/tt0108451,,,3.4,yes,
4068,Sugar & Spice (2001),5,186589,http://www.imdb.com/title/tt0186589,,,2.7,no,
4069,"Wedding Planner, The (2001)","5,14",209475,http://www.imdb.com/title/tt0209475,,,2.9,no,
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",8,234805,http://www.imdb.com/title/tt0234805,,,3,no,
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)","8,16",216800,http://www.imdb.com/title/tt0216800,,,4.5,yes,
4078,Amazing Grace and Chuck (1987),8,92545,http://www.imdb.com/title/tt092545,,,4,yes,
4079,Amazon Women on the Moon (1987),"5,15",92546,http://www.imdb.com/title/tt092546,,,4.2,yes,
4080,Baby Boom (1987),5,92605,http://www.imdb.com/title/tt092605,,,3.2,yes,
4081,Back to the Beach (1987),5,92608,http://www.imdb.com/title/tt092608,,,1.8,no,
4082,Barfly (1987),"5,8,14",92618,http://www.imdb.com/title/tt092618,,,3.5,yes,
4083,Best Seller (1987),16,92641,http://www.imdb.com/title/tt092641,,,4,yes,
4084,Beverly Hills Cop II (1987),"1,5,6,16",92644,http://www.imdb.com/title/tt092644,,,2.9,no,
4085,Beverly Hills Cop (1984),"1,5,6,8",86960,http://www.imdb.com/title/tt086960,,,3.4,yes,
4086,"Big Easy, The (1987)","1,6,13,14,16",92654,http://www.imdb.com/title/tt092654,,,3.5,yes,
4089,Born in East L.A. (1987),5,92690,http://www.imdb.com/title/tt092690,,,2,no,
4090,"Brave Little Toaster, The (1987)","3,4",92695,http://www.imdb.com/title/tt092695,,,3.6,yes,
4091,Can't Buy Me Love (1987),"5,14",92718,http://www.imdb.com/title/tt092718,,,3.2,yes,
4092,Cherry 2000 (1987),"14,15",92746,http://www.imdb.com/title/tt092746,,,2.2,no,
4093,Cop (1988),16,92783,http://www.imdb.com/title/tt092783,,,1.5,no,
4102,Eddie Murphy Raw (1987),"5,7",92948,http://www.imdb.com/title/tt092948,,,3.5,yes,
4103,Empire of the Sun (1987),"1,2,8,17",92965,http://www.imdb.com/title/tt092965,,,4,yes,
4104,Ernest Goes to Camp (1987),5,92974,http://www.imdb.com/title/tt092974,,,1.4,no,
4105,"Evil Dead, The (1981)","9,11,16",83907,http://www.imdb.com/title/tt083907,,,3.8,yes,
4109,Flowers in the Attic (1987),"8,16",93036,http://www.imdb.com/title/tt093036,,,2.6,no,
4110,"Fourth Protocol, The (1987)",16,93044,http://www.imdb.com/title/tt093044,,,3,no,
4111,Gardens of Stone (1987),"8,17",93073,http://www.imdb.com/title/tt093073,,,3,no,
4113,"Glass Menagerie, The (1987)",8,93093,http://www.imdb.com/title/tt093093,,,3,no,
4115,Hiding Out (1987),5,93186,http://www.imdb.com/title/tt093186,,,2,no,
4116,Hollywood Shuffle (1987),5,93200,http://www.imdb.com/title/tt093200,,,5,yes,
4117,Hope and Glory (1987),8,93209,http://www.imdb.com/title/tt093209,,,4.3,yes,
4121,Innerspace (1987),"1,2,5,15",93260,http://www.imdb.com/title/tt093260,,,3.1,yes,
4123,Ishtar (1987),5,93278,http://www.imdb.com/title/tt093278,,,2,no,
4124,Jaws: The Revenge (1987),"11,16",93300,http://www.imdb.com/title/tt093300,,,1.2,no,
4125,Leonard Part 6 (1987),"5,15",93405,http://www.imdb.com/title/tt093405,,,0.8,no,
4126,Less Than Zero (1987),8,93407,http://www.imdb.com/title/tt093407,,,3.5,yes,
4127,"Like Father, Like Son (1987)",5,93418,http://www.imdb.com/title/tt093418,,,1.7,no,
4128,"Lost Boys, The (1987)","5,11,16",93437,http://www.imdb.com/title/tt093437,,,3.7,yes,
4129,Made in Heaven (1987),"9,14",93467,http://www.imdb.com/title/tt093467,,,1,no,
4130,Maid to Order (1987),"5,9",93476,http://www.imdb.com/title/tt093476,,,1.8,no,
4131,Making Mr. Right (1987),"5,14,15",93477,http://www.imdb.com/title/tt093477,,,1.8,no,
4132,Mannequin (1987),"5,14",93493,http://www.imdb.com/title/tt093493,,,2.6,no,
4133,Masters of the Universe (1987),"1,2,9,15",93507,http://www.imdb.com/title/tt093507,,,2.6,no,
4135,"Monster Squad, The (1987)","2,5,11",93560,http://www.imdb.com/title/tt093560,,,5,yes,
4138,My Demon Lover (1987),"5,11",93589,http://www.imdb.com/title/tt093589,,,1,no,
4139,No Man's Land (1987),"6,8",93638,http://www.imdb.com/title/tt093638,,,3,no,
4141,Head Over Heels (2001),"5,14",192111,http://www.imdb.com/title/tt0192111,,,2.5,no,
4142,Left Behind: The Movie (2000),"1,2,8,16",190524,http://www.imdb.com/title/tt0190524,,,4.2,yes,
4143,Valentine (2001),"11,13",242998,http://www.imdb.com/title/tt0242998,,,3.5,yes,
4144,In the Mood For Love (Fa yeung nin wa) (2000),"8,14",118694,http://www.imdb.com/title/tt0118694,,,4.2,yes,
4146,"Million Dollar Hotel, The (2001)","8,13,14",120753,http://www.imdb.com/title/tt0120753,,,3,no,
4147,Nico and Dani (Krámpack) (2000),"5,8,14",250478,http://www.imdb.com/title/tt0250478,,,4,yes,
4148,Hannibal (2001),"11,16",212985,http://www.imdb.com/title/tt0212985,,,2.9,no,
4149,Saving Silverman (Evil Woman) (2001),"5,14",239948,http://www.imdb.com/title/tt0239948,,,2.8,no,
4152,Vatel (2000),8,190861,http://www.imdb.com/title/tt0190861,,,4.2,yes,
4153,Down to Earth (2001),"5,9,14",231775,http://www.imdb.com/title/tt0231775,,,2.4,no,
4154,Recess: School's Out (2001),"3,4",265632,http://www.imdb.com/title/tt0265632,,,4,yes,
4155,Sweet November (2001),"8,14",230838,http://www.imdb.com/title/tt0230838,,,3.3,yes,
4156,Company Man (2000),5,177650,http://www.imdb.com/title/tt0177650,,,2,no,
4157,"Price of Milk, The (2000)","5,8,9,14",249893,http://www.imdb.com/title/tt0249893,,,4.5,yes,
4158,Monkeybone (2001),"3,5,9",166276,http://www.imdb.com/title/tt0166276,,,2.1,no,
4159,3000 Miles to Graceland (2001),"1,16",233142,http://www.imdb.com/title/tt0233142,,,2.7,no,
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)","8,14",191636,http://www.imdb.com/title/tt0191636,,,4.1,yes,
4161,"Mexican, The (2001)","1,5",236493,http://www.imdb.com/title/tt0236493,,,3.3,yes,
4164,"Caveman's Valentine, The (2001)",8,182000,http://www.imdb.com/title/tt0182000,,,3.5,yes,
4166,Series 7: The Contenders (2001),"1,8",251031,http://www.imdb.com/title/tt0251031,,,2.5,no,
4167,15 Minutes (2001),16,179626,http://www.imdb.com/title/tt0179626,,,3,no,
4168,Get Over It (2001),"5,14",192071,http://www.imdb.com/title/tt0192071,,,2.8,no,
4171,Long Night's Journey Into Day (2000),7,236447,http://www.imdb.com/title/tt0236447,,,4,yes,
4174,Avalon (1990),8,99073,http://www.imdb.com/title/tt099073,,,3,no,
4175,Gray's Anatomy (1996),"5,8",116447,http://www.imdb.com/title/tt0116447,,,3.6,yes,
